ticker,cik,filing_date,open,close,adj_close,yest_open,yest_close,yest_adj_close,curr_mkt_cap
SCUEF,1178818,3/16/07,1.06,0.97,0.97,1.04,1.04,1.04,138K
SCUEF,1178818,3/17/08,NA,NA,NA,NA,NA,NA,138K
SCVL,895447,4/25/02,20.4,20.4,12.62,20.31,20.31,12.57,477.5M
SCVL,895447,5/1/03,14.7,14.52,8.99,14.6,14.6,9.04,477.5M
SCVL,895447,4/14/04,13.21,13.5,8.35,12.99,12.99,8.04,477.5M
SCVL,895447,4/14/05,18.84,18.76,11.61,18.78,18.78,11.62,477.5M
SCVL,895447,4/13/06,25.38,25.72,15.92,25.37,25.37,15.7,477.5M
SCVL,895447,4/18/07,32.93,32.87,20.34,33.04,33.04,20.45,477.5M
SCVL,895447,4/17/08,14.07,13.85,8.57,14.08,14.08,8.71,477.5M
SCVL,895447,4/16/09,11.1,10.94,6.77,10.91,10.91,6.75,477.5M
SCVL,895447,4/15/10,26.02,25.96,16.07,26,26,16.09,477.5M
SCVL,895447,4/14/11,27.64,27.91,17.27,27.84,27.84,17.23,477.5M
SCVL,895447,4/12/12,30.38,30.14,18.65,30.29,30.29,18.75,477.5M
SCVL,895447,4/15/13,NA,NA,NA,NA,NA,NA,477.5M
SCVL,895447,4/10/14,22.52,22.26,22.12,22.62,22.62,22.48,477.5M
SCVM,1093285,1/29/10,0.06,0.06,0.6,0.06,0.06,0.6,699K
SCVM,1093285,2/15/11,0.04,0.04,0.4,0.04,0.04,0.4,699K
SCVM,1093285,1/30/12,NA,NA,NA,NA,NA,NA,699K
SCVM,1093285,1/29/13,0.01,0.01,0.1,0.01,0.01,0.1,699K
SCVM,1093285,1/21/14,NA,NA,NA,NA,NA,NA,699K
SDEV,1354866,2/27/09,0.6,0.6,0.6,0.6,0.6,0.6,14.5M
SDEV,1354866,3/1/10,NA,NA,NA,NA,NA,NA,14.5M
SDEV,1354866,3/15/11,0.24,0.24,0.24,0.24,0.24,0.24,14.5M
SDEV,1354866,3/13/12,0.3,0.3,0.3,0.3,0.3,0.3,14.5M
SDEV,1354866,2/28/13,0.4,0.4,0.4,0.4,0.4,0.4,14.5M
SDEV,1354866,3/17/14,NA,NA,NA,NA,NA,NA,14.5M
SDIG,1449097,6/25/10,NA,NA,NA,NA,NA,NA,33.4M
SDIG,1449097,10/21/10,NA,NA,NA,NA,NA,NA,33.4M
SDIG,1449097,12/15/11,NA,NA,NA,NA,NA,NA,33.4M
SDIG,1449097,12/13/12,NA,NA,NA,NA,NA,NA,33.4M
SDIG,1449097,12/16/13,NA,NA,NA,NA,NA,NA,33.4M
SDIR,1338624,12/28/09,NA,NA,NA,NA,NA,NA,946K
SDIR,1338624,3/26/12,NA,NA,NA,NA,NA,NA,946K
SDIR,1338624,3/30/12,0,0,0.75,0,0,0.75,946K
SDIR,1338624,1/15/13,0.01,0.01,0.01,0.01,0.01,0.01,946K
SDIR,1338624,1/15/14,0.01,0.02,0.02,0.01,0.01,0.01,946K
SDNA,764843,4/16/97,3.25,3.25,3.25,3,3,3,1.2M
SDNA,764843,3/30/98,NA,NA,NA,NA,NA,NA,1.2M
SDNA,764843,4/15/99,1.56,1.56,1.56,1.25,1.25,1.25,1.2M
SDNA,764843,3/30/00,6,6,6,6.34,6.34,6.34,1.2M
SDNA,764843,4/17/01,1.09,1.09,1.09,1.11,1.11,1.11,1.2M
SDNA,764843,4/2/02,0.96,0.93,0.93,0.97,0.97,0.97,1.2M
SDNA,764843,4/15/03,0.19,0.22,0.22,0.19,0.19,0.19,1.2M
SDNA,764843,3/30/04,0.5,0.47,0.47,0.5,0.5,0.5,1.2M
SDNA,764843,3/31/05,0.29,0.28,0.28,0.29,0.29,0.29,1.2M
SDNA,764843,4/15/08,0.17,0.18,0.18,0.17,0.17,0.17,1.2M
SDNA,764843,4/16/09,0.19,0.19,0.19,0.18,0.18,0.18,1.2M
SDNA,764843,4/15/10,0.07,0.04,0.04,0.05,0.05,0.05,1.2M
SDOI,911649,4/14/97,NA,NA,NA,NA,NA,NA,24.6M
SDOI,911649,3/11/98,3.88,4,4,4,4,4,24.6M
SDOI,911649,3/30/99,2.5,2.56,2.56,2.38,2.38,2.38,24.6M
SDOI,911649,3/29/00,8.09,7.56,7.56,8.12,8.12,8.12,24.6M
SDOI,911649,3/29/01,2.75,2.94,2.94,2.53,2.53,2.53,24.6M
SDOI,911649,4/1/02,NA,NA,NA,NA,NA,NA,24.6M
SDOI,911649,3/28/03,4.49,4.51,4.51,4.52,4.52,4.52,24.6M
SDOI,911649,3/24/04,3.82,3.78,3.78,3.75,3.75,3.75,24.6M
SDOI,911649,3/31/05,3.1,2.98,2.98,2.97,2.97,2.97,24.6M
SDOI,911649,3/31/06,3.14,3.32,3.32,3.21,3.21,3.21,24.6M
SDOI,911649,4/2/07,NA,NA,NA,NA,NA,NA,24.6M
SDOI,911649,3/31/08,NA,NA,NA,NA,NA,NA,24.6M
SDOI,911649,3/31/09,1.18,1.08,1.08,1.12,1.12,1.12,24.6M
SDOI,911649,3/26/10,1.81,1.83,1.83,1.78,1.78,1.78,24.6M
SDOI,911649,4/1/11,2.22,2.18,2.18,2.25,2.25,2.25,24.6M
SDOI,911649,3/30/12,1.93,1.87,1.87,1.88,1.88,1.88,24.6M
SDOI,911649,4/15/13,NA,NA,NA,NA,NA,NA,24.6M
SDOI,911649,3/31/14,NA,NA,NA,NA,NA,NA,24.6M
SDRXN,1349436,3/7/08,NA,NA,NA,NA,NA,NA,N/A
SDRXN,1349436,2/26/09,NA,NA,NA,NA,NA,NA,N/A
SDRXN,1349436,3/1/10,NA,NA,NA,NA,NA,NA,N/A
SDRXN,1349436,2/28/11,NA,NA,NA,NA,NA,NA,N/A
SDRXN,1349436,2/27/12,NA,NA,NA,NA,NA,NA,N/A
SDRXN,1349436,3/1/13,91.11,93.99,80.79,96.5,96.5,82.94,N/A
SDRXN,1349436,2/28/14,101.27,101.27,93.85,101.27,101.27,93.85,N/A
SDSS,28365,6/30/97,NA,NA,NA,NA,NA,NA,394K
SDSS,28365,7/14/98,NA,NA,NA,NA,NA,NA,394K
SDSS,28365,6/29/99,NA,NA,NA,NA,NA,NA,394K
SE,1373835,4/2/07,NA,NA,NA,NA,NA,NA,24.411B
SE,1373835,2/29/08,23.94,23.11,17.32,24.1,24.1,18.07,24.411B
SE,1373835,2/27/09,12.92,13,10.25,13.25,13.25,10.45,24.411B
SE,1373835,2/25/10,21.47,21.75,18.1,21.72,21.72,18.08,24.411B
SE,1373835,2/24/11,26.04,26.1,22.67,26.09,26.09,22.66,24.411B
SE,1373835,2/27/12,NA,NA,NA,NA,NA,NA,24.411B
SE,1373835,2/22/13,29.4,29.52,27.73,29.34,29.34,27.56,24.411B
SE,1373835,2/28/14,37.21,37.28,36.3,36.93,36.93,35.96,24.411B
SEAC,1019671,3/28/97,NA,NA,NA,NA,NA,NA,177.0M
SEAC,1019671,3/31/98,7.19,7,4.67,7.38,7.38,4.92,177.0M
SEAC,1019671,3/24/99,8.75,8.94,5.96,8.75,8.75,5.83,177.0M
SEAC,1019671,3/30/00,56,59.38,59.38,61.12,61.12,61.12,177.0M
SEAC,1019671,4/30/01,NA,NA,NA,NA,NA,NA,177.0M
SEAC,1019671,4/30/02,10.25,11.13,11.13,10.36,10.36,10.36,177.0M
SEAC,1019671,5/1/03,8.08,7.65,7.65,8.04,8.04,8.04,177.0M
SEAC,1019671,4/14/04,14.45,14.5,14.5,14.36,14.36,14.36,177.0M
SEAC,1019671,4/15/05,10.7,10.37,10.37,10.75,10.75,10.75,177.0M
SEAC,1019671,4/17/06,NA,NA,NA,NA,NA,NA,177.0M
SEAC,1019671,4/16/07,NA,NA,NA,NA,NA,NA,177.0M
SEAC,1019671,4/14/08,NA,NA,NA,NA,NA,NA,177.0M
SEAC,1019671,4/14/09,6.24,6.12,6.12,6.37,6.37,6.37,177.0M
SEAC,1019671,4/9/10,7.8,7.77,7.77,7.78,7.78,7.78,177.0M
SEAC,1019671,4/14/11,10.25,10.26,10.26,10.34,10.34,10.34,177.0M
SEAC,1019671,4/5/12,8,8.1,8.1,8.07,8.07,8.07,177.0M
SEAC,1019671,4/10/13,10.5,10.95,10.95,11.41,11.41,11.41,177.0M
SEAC,1019671,4/4/14,10.75,10.4,10.4,10.56,10.56,10.56,177.0M
SEBC,353386,4/1/96,NA,NA,NA,NA,NA,NA,27.6M
SEBC,353386,3/28/97,NA,NA,NA,NA,NA,NA,27.6M
SEBC,353386,3/31/98,NA,NA,NA,NA,NA,NA,27.6M
SEBC,353386,3/31/99,18.62,18.62,14.6,18.62,18.62,14.6,27.6M
SEBC,353386,4/15/02,NA,NA,NA,NA,NA,NA,27.6M
SEBC,353386,4/15/03,19.5,19.5,15.28,19.75,19.75,15.48,27.6M
SEBC,353386,3/30/04,24.75,24.75,20.27,24.75,24.75,20.27,27.6M
SEBC,353386,3/31/05,25,25,21.21,25.25,25.25,21.43,27.6M
SEBC,353386,3/31/06,26.7,26.7,23.51,26.7,26.7,23.51,27.6M
SEBC,353386,4/17/07,27.45,27.45,25.06,27.45,27.45,25.06,27.6M
SEBC,353386,4/16/08,20.1,20.1,18.96,20.1,20.1,18.96,27.6M
SEBC,353386,4/23/09,13.25,13.25,12.85,13.25,13.25,12.85,27.6M
SEBC,353386,4/23/10,11,11,10.93,11,11,10.93,27.6M
SEBC,353386,4/29/11,6.2,6.2,6.2,6.2,6.2,6.2,27.6M
SEBC,353386,3/30/12,4.1,4.1,4.1,4.1,4.1,4.1,27.6M
SEDN,800286,9/28/95,6.12,6.25,12.5,6.12,6.12,12.25,953K
SEDN,800286,9/30/96,NA,NA,NA,NA,NA,NA,953K
SEDN,800286,9/28/98,NA,NA,NA,NA,NA,NA,953K
SEDN,800286,9/28/99,3.25,2.94,5.88,3.38,3.38,6.75,953K
SEDN,800286,9/28/00,3.03,3.25,6.5,3.12,3.12,6.25,953K
SEDN,800286,9/28/01,0.95,1,2,0.98,0.98,1.96,953K
SEDN,800286,10/15/01,NA,NA,NA,NA,NA,NA,953K
SEDN,800286,10/15/02,0.27,0.25,0.25,0.3,0.3,0.3,953K
SEDN,800286,10/7/03,0.95,0.8,0.8,0.9,0.9,0.9,953K
SEDN,800286,9/24/04,1.4,1.4,1.4,1.4,1.4,1.4,953K
SEDN,800286,10/24/06,0.77,1.05,1.05,1,1,1,953K
SEDN,800286,9/21/07,1.45,1.42,1.42,1.41,1.41,1.41,953K
SEDN,800286,9/29/08,NA,NA,NA,NA,NA,NA,953K
SEDN,800286,9/24/09,1.27,1.27,1.27,1.27,1.27,1.27,953K
SEDN,800286,9/22/10,2.66,2.68,2.68,2.6,2.6,2.6,953K
SEDN,800286,9/14/11,4.56,4.56,4.56,4.56,4.56,4.56,953K
SEDN,800286,9/13/12,2.1,2.2,2.2,2.05,2.05,2.05,953K
SEDN,800286,9/30/13,NA,NA,NA,NA,NA,NA,953K
SEE,88204,3/22/94,29.88,29.75,6.13,30,30,6.18,8.778B
SEE,88204,3/25/97,46,45.25,18.65,45.88,45.88,18.91,8.778B
SEFE,1321573,3/31/09,23.38,23.38,23.38,23.38,23.38,23.38,138K
SEFE,1321573,4/15/10,23.38,23.38,23.38,23.38,23.38,23.38,138K
SEFE,1321573,3/30/11,NA,NA,NA,NA,NA,NA,138K
SEFE,1321573,3/29/12,0.93,0.94,0.94,0.93,0.93,0.93,138K
SEIC,350894,3/29/96,22.88,22.5,1.63,22.63,22.63,1.64,6.796B
SEIC,350894,3/31/97,NA,NA,NA,NA,NA,NA,6.796B
SEIC,350894,3/29/99,NA,NA,NA,NA,NA,NA,6.796B
SEIC,350894,3/29/00,106.5,104.75,7.7,107.5,107.5,7.9,6.796B
SEIC,350894,3/29/01,32.45,32.75,14.48,32.44,32.44,14.34,6.796B
SEIC,350894,3/28/02,41.47,42.81,18.97,41.55,41.55,18.42,6.796B
SEIC,350894,3/28/03,26.35,26.63,11.85,26.27,26.27,11.69,6.796B
SEIC,350894,3/15/04,NA,NA,NA,NA,NA,NA,6.796B
SEIC,350894,3/14/05,NA,NA,NA,NA,NA,NA,6.796B
SEIC,350894,3/16/06,40.3,40.65,18.4,40.47,40.47,18.32,6.796B
SEIC,350894,2/23/07,63.67,63.55,28.91,63.74,63.74,28.99,6.796B
SEIC,350894,2/26/08,25.54,25.74,23.52,25.42,25.42,23.23,6.796B
SEIC,350894,2/25/09,12.24,12.14,11.19,12.38,12.38,11.41,6.796B
SEIC,350894,2/25/10,17.52,17.54,16.32,17.73,17.73,16.49,6.796B
SEIC,350894,2/24/11,22.61,22.4,21.02,22.56,22.56,21.17,6.796B
SEIC,350894,2/27/12,NA,NA,NA,NA,NA,NA,6.796B
SEIC,350894,2/22/13,27.87,28.11,27.55,27.75,27.75,27.2,6.796B
SEIC,350894,2/27/14,33.84,34.29,34.06,33.81,33.81,33.58,6.796B
SELR,1404280,3/25/09,NA,NA,NA,NA,NA,NA,226K
SELR,1404280,4/15/10,0.02,0.02,0.01,0.02,0.02,0.01,226K
SELR,1404280,3/31/11,0.05,0.05,0.15,0.04,0.04,0.13,226K
SELR,1404280,4/11/12,0.12,0.1,0.1,0.1,0.1,0.1,226K
SELR,1404280,5/17/13,0,0,0,0,0,0,226K
SELR,1404280,4/15/14,0,0,0,0,0,0,226K
SEM,1320414,3/30/07,NA,NA,NA,NA,NA,NA,1.942B
SEM,1320414,3/17/10,8.06,8.33,6.73,8.09,8.09,6.54,1.942B
SEM,1320414,3/9/11,7.73,7.82,6.32,7.71,7.71,6.23,1.942B
SEM,1320414,3/2/12,8.4,8.31,6.72,8.4,8.4,6.79,1.942B
SEM,1320414,2/26/13,9.12,9,8.42,9.07,9.07,8.48,1.942B
SEM,1320414,2/25/14,11.07,10.95,10.62,11.09,11.09,10.75,1.942B
SEMG,1489136,3/31/11,32.78,28.16,27.29,32.47,32.47,31.46,3.027B
SEMG,1489136,2/29/12,28.13,28.37,27.49,28.12,28.12,27.25,3.027B
SEMG,1489136,3/1/13,45.5,47.65,46.17,46.09,46.09,44.66,3.027B
SEMG,1489136,2/28/14,66.66,67.32,66.38,64.43,64.43,63.53,3.027B
SENEA,88948,10/24/94,NA,NA,NA,NA,NA,NA,292.9M
SENEA,88948,6/28/95,NA,NA,NA,NA,NA,NA,292.9M
SENEA,88948,7/1/96,NA,NA,NA,NA,NA,NA,292.9M
SENEA,88948,6/27/97,NA,NA,NA,NA,NA,NA,292.9M
SENEA,88948,6/22/98,NA,NA,NA,NA,NA,NA,292.9M
SENEA,88948,6/28/99,NA,NA,NA,NA,NA,NA,292.9M
SENEA,88948,6/23/00,11,11,11,11,11,11,292.9M
SENEA,88948,6/26/01,13.14,13.14,13.14,13.14,13.14,13.14,292.9M
SENEA,88948,6/25/02,13,13,13,13.19,13.19,13.19,292.9M
SENEA,88948,6/26/03,17.75,17.95,17.95,17.55,17.55,17.55,292.9M
SENEA,88948,6/14/04,NA,NA,NA,NA,NA,NA,292.9M
SENEA,88948,6/14/05,16.05,16,16,16,16,16,292.9M
SENEA,88948,6/14/06,29.3,28.82,28.82,29.35,29.35,29.35,292.9M
SENEA,88948,6/14/07,27,27.35,27.35,26.58,26.58,26.58,292.9M
SENEA,88948,6/16/08,NA,NA,NA,NA,NA,NA,292.9M
SENEA,88948,6/12/09,26,26.51,26.51,26,26,26,292.9M
SENEA,88948,5/26/10,28.75,28.97,28.97,28.51,28.51,28.51,292.9M
SENEA,88948,5/26/11,26.9,27.18,27.18,26.91,26.91,26.91,292.9M
SENEA,88948,6/8/12,22.51,23.26,23.26,22.63,22.63,22.63,292.9M
SENEA,88948,5/23/13,33.9,33.57,33.57,34.14,34.14,34.14,292.9M
SENEA,88948,5/22/14,28.74,28.85,28.85,28.51,28.51,28.51,292.9M
SENY,1446152,10/7/09,NA,NA,NA,NA,NA,NA,8.9M
SENY,1446152,12/14/10,1.13,1.13,1.13,1.13,1.13,1.13,8.9M
SENY,1446152,12/14/11,0.82,0.86,0.86,0.8,0.8,0.8,8.9M
SENY,1446152,11/29/12,0.23,0.23,0.23,0.23,0.23,0.23,8.9M
SENY,1446152,12/13/13,0.12,0.11,0.11,0.11,0.11,0.11,8.9M
SENZ,1471727,12/14/10,0.01,0.01,11,0.01,0.01,12.7,35.7M
SENZ,1471727,12/6/11,0.01,0.01,5,0.01,0.01,5,35.7M
SENZ,1471727,12/13/12,0.65,0.65,0.65,0.65,0.65,0.65,35.7M
SENZ,1471727,11/26/13,0.9,0.9,0.9,0.9,0.9,0.9,35.7M
SEP,1394074,3/25/08,23.6,23.99,16.45,23.5,23.5,16.11,15.798B
SEP,1394074,3/11/09,20.52,20.87,15.24,20.54,20.54,14.99,15.798B
SEP,1394074,3/11/10,31.16,30.95,24.06,31.16,31.16,24.22,15.798B
SEP,1394074,2/28/11,NA,NA,NA,NA,NA,NA,15.798B
SEP,1394074,2/28/12,32.95,33.07,28.72,33.03,33.03,28.69,15.798B
SEP,1394074,2/27/13,36.34,36.79,33.95,36.27,36.27,33.47,15.798B
SEP,1394074,2/28/14,48.55,47.72,46.25,47.1,47.1,45.65,15.798B
SESI,1078858,3/31/09,NA,NA,NA,NA,NA,NA,219K
SESI,1078858,4/15/10,NA,NA,NA,NA,NA,NA,219K
SEV,825411,12/28/95,10.37,10.75,6.46,10.37,10.37,6.23,26.6M
SEV,825411,12/24/96,12.88,13.13,8.18,13,13,8.01,26.6M
SEV,825411,12/29/97,NA,NA,NA,NA,NA,NA,26.6M
SEV,825411,12/28/98,NA,NA,NA,NA,NA,NA,26.6M
SEV,825411,12/29/99,9.75,10,7.29,9.88,9.88,7.19,26.6M
SEV,825411,12/22/00,9.13,9.31,7.28,9.44,9.44,7.24,26.6M
SEV,825411,12/28/01,7.5,7.45,6.29,7.53,7.53,6.36,26.6M
SEV,825411,12/27/02,5,5,4.36,4.97,4.97,4.31,26.6M
SEV,825411,12/29/03,NA,NA,NA,NA,NA,NA,26.6M
SEV,825411,12/27/04,NA,NA,NA,NA,NA,NA,26.6M
SEV,825411,12/27/05,NA,NA,NA,NA,NA,NA,26.6M
SEV,825411,12/27/06,7.7,7.75,7.33,7.5,7.5,7.1,26.6M
SEV,825411,12/27/07,7.44,7.3,7.02,7.4,7.4,7.11,26.6M
SEV,825411,12/29/08,NA,NA,NA,NA,NA,NA,26.6M
SEV,825411,12/17/09,2.36,2.2,2.15,2.4,2.4,2.34,26.6M
SEV,825411,12/23/10,6.63,6.63,6.47,6.63,6.63,6.47,26.6M
SEV,825411,12/20/11,5.34,4.88,4.76,5.05,5.05,4.93,26.6M
SEV,825411,12/20/12,3.65,3.65,3.56,3.53,3.53,3.44,26.6M
SEV,825411,12/20/13,5.15,5.15,5.02,5.15,5.15,5.02,26.6M
SEYE,1036292,1/29/99,4.09,4.09,4.09,4.09,4.09,4.09,209K
SEYE,1036292,1/31/00,NA,NA,NA,NA,NA,NA,209K
SEYE,1036292,6/15/01,0.72,0.72,0.72,0.72,0.72,0.72,209K
SEYE,1036292,11/6/02,0.35,0.35,0.35,0.35,0.35,0.35,209K
SEYE,1036292,8/15/03,0.28,0.28,0.28,0.28,0.28,0.28,209K
SEYE,1036292,3/19/04,0.08,0.08,0.08,0.08,0.08,0.08,209K
SEYE,1036292,3/15/05,0.18,0.18,0.18,0.18,0.18,0.18,209K
SEYE,1036292,2/9/06,0.8,0.75,0.75,0.8,0.8,0.8,209K
SEYE,1036292,2/13/07,0.6,0.55,0.55,0.64,0.64,0.64,209K
SEYE,1036292,1/29/08,0.66,0.56,0.56,0.69,0.69,0.69,209K
SEYE,1036292,2/13/09,0.26,0.26,0.26,0.26,0.26,0.26,209K
SEYE,1036292,1/19/10,NA,NA,NA,NA,NA,NA,209K
SEYE,1036292,1/27/11,0.3,0.3,0.3,0.3,0.3,0.3,209K
SF,720672,3/31/95,6.25,6.12,1.55,6.37,6.37,1.61,3.360B
SF,720672,3/26/96,6.25,6.37,1.71,6.37,6.37,1.71,3.360B
SF,720672,3/30/99,9.56,9.25,2.98,9.56,9.56,3.08,3.360B
SF,720672,4/2/01,NA,NA,NA,NA,NA,NA,3.360B
SF,720672,3/31/03,NA,NA,NA,NA,NA,NA,3.360B
SF,720672,3/15/04,NA,NA,NA,NA,NA,NA,3.360B
SF,720672,3/15/05,21.36,21.25,9.44,21.46,21.46,9.54,3.360B
SF,720672,3/16/06,39.09,39.26,17.45,39.03,39.03,17.35,3.360B
SF,720672,3/16/07,42.7,42.9,19.07,42.69,42.69,18.97,3.360B
SF,720672,3/4/08,44.1,46.07,20.48,44.64,44.64,19.84,3.360B
SF,720672,2/27/09,33.28,32.94,21.96,34.62,34.62,23.08,3.360B
SF,720672,2/26/10,54.5,54.7,36.47,54.45,54.45,36.3,3.360B
SF,720672,2/28/11,NA,NA,NA,NA,NA,NA,3.360B
SF,720672,2/28/12,38.56,37.91,37.91,38.51,38.51,38.51,3.360B
SF,720672,3/1/13,34.4,34.49,34.49,34.54,34.54,34.54,3.360B
SF,720672,3/3/14,NA,NA,NA,NA,NA,NA,3.360B
SFAZ,829117,4/10/09,NA,NA,NA,NA,NA,NA,754K
SFAZ,829117,4/5/10,NA,NA,NA,NA,NA,NA,754K
SFAZ,829117,3/31/11,0,0,0,0,0,0,754K
SFBC,1541119,4/1/13,NA,NA,NA,NA,NA,NA,42.8M
SFBC,1541119,3/31/14,NA,NA,NA,NA,NA,NA,42.8M
SFBR,1271073,9/9/08,NA,NA,NA,NA,NA,NA,328K
SFBR,1271073,12/31/08,NA,NA,NA,NA,NA,NA,328K
SFBR,1271073,3/15/10,NA,NA,NA,NA,NA,NA,328K
SFBR,1271073,2/14/11,NA,NA,NA,NA,NA,NA,328K
SFBR,1271073,2/13/12,NA,NA,NA,NA,NA,NA,328K
SFBR,1271073,2/13/13,0.09,0.09,0.09,0.09,0.09,0.09,328K
SFBR,1271073,2/13/14,0.06,0.06,0.06,0.06,0.06,0.06,328K
SFBS,1430723,3/10/09,NA,NA,NA,NA,NA,NA,750.2M
SFBS,1430723,3/8/10,NA,NA,NA,NA,NA,NA,750.2M
SFBS,1430723,3/8/11,NA,NA,NA,NA,NA,NA,750.2M
SFBS,1430723,3/7/12,NA,NA,NA,NA,NA,NA,750.2M
SFBS,1430723,3/12/13,NA,NA,NA,NA,NA,NA,750.2M
SFBS,1430723,3/7/14,NA,NA,NA,NA,NA,NA,750.2M
SFDL,818677,6/25/02,NA,NA,NA,NA,NA,NA,51.5M
SFDL,818677,6/30/03,NA,NA,NA,NA,NA,NA,51.5M
SFDL,818677,6/25/04,23.6,23.6,18.91,23.6,23.6,18.91,51.5M
SFDL,818677,6/29/05,21.75,21.75,17.53,21.75,21.75,17.53,51.5M
SFDL,818677,6/29/06,22.7,22.7,18.44,22.7,22.7,18.44,51.5M
SFDL,818677,6/27/07,24.5,24.5,20.17,24.5,24.5,20.17,51.5M
SFDL,818677,6/27/08,22.7,22.7,18.92,22.7,22.7,18.92,51.5M
SFDL,818677,6/29/09,NA,NA,NA,NA,NA,NA,51.5M
SFDL,818677,6/25/10,9,9,7.88,9,9,7.88,51.5M
SFDL,818677,6/22/11,10.92,10.92,9.84,10.92,10.92,9.84,51.5M
SFDL,818677,6/25/12,NA,NA,NA,NA,NA,NA,51.5M
SFDL,818677,3/25/14,12.89,12.89,12.69,12.83,12.83,12.63,51.5M
SFEF,86759,3/31/97,NA,NA,NA,NA,NA,NA,22.5M
SFEF,86759,10/13/09,7.25,7.25,7.25,7.25,7.25,7.25,22.5M
SFEF,86759,9/27/10,NA,NA,NA,NA,NA,NA,22.5M
SFEF,86759,9/22/11,15,15,15,15,15,15,22.5M
SFEF,86759,9/20/12,18.5,18.5,18.5,18.5,18.5,18.5,22.5M
SFEF,86759,9/18/13,16.41,16.41,16.41,16.41,16.41,16.41,22.5M
SFEF,86759,9/29/14,NA,NA,NA,NA,NA,NA,22.5M
SFEG,851726,9/30/97,1.25,1.25,1.25,1.25,1.25,1.25,7.9M
SFEG,851726,9/30/98,0.62,0.62,0.62,0.56,0.56,0.56,7.9M
SFEG,851726,9/29/99,0.94,0.94,0.94,1,1,1,7.9M
SFEG,851726,9/28/00,0.88,0.88,0.88,0.94,0.94,0.94,7.9M
SFEG,851726,9/27/02,0.75,0.75,0.75,0.75,0.75,0.75,7.9M
SFEG,851726,9/2/04,0.21,0.21,0.21,0.18,0.18,0.18,7.9M
SFEG,851726,10/13/09,1.42,1.42,1.42,1.42,1.42,1.42,7.9M
SFEG,851726,9/28/10,1.1,1.09,1.09,1.08,1.08,1.08,7.9M
SFEG,851726,9/13/11,0.86,0.88,0.88,0.89,0.89,0.89,7.9M
SFEG,851726,9/28/12,0.39,0.4,0.4,0.4,0.4,0.4,7.9M
SFEG,851726,9/30/13,NA,NA,NA,NA,NA,NA,7.9M
SFEG,851726,10/22/14,NA,NA,NA,NA,NA,NA,7.9M
SFEX,1494162,3/26/12,NA,NA,NA,NA,NA,NA,5.4M
SFEX,1494162,3/12/13,1.5,1.5,0.15,1.5,1.5,0.15,5.4M
SFEX,1494162,3/25/14,0.14,0.14,0.14,0.14,0.14,0.14,5.4M
SFG,1079577,3/14/00,25.06,24.19,9.5,25.19,25.19,9.9,2.875B
SFG,1079577,3/14/02,55.3,56.36,22.43,55.51,55.51,22.09,2.875B
SFG,1079577,3/14/03,48.56,48.79,19.56,48.5,48.5,19.44,2.875B
SFG,1079577,3/5/04,66.34,66.8,27.08,66.39,66.39,26.92,2.875B
SFG,1079577,3/10/05,87.52,86.87,35.68,87.52,87.52,35.94,2.875B
SFG,1079577,3/3/06,53.38,53.3,44.31,53.63,53.63,44.59,2.875B
SFG,1079577,2/28/07,48,48.2,40.65,48,48,40.48,2.875B
SFG,1079577,2/27/08,50.94,51.77,44.26,51.27,51.27,43.83,2.875B
SFG,1079577,2/27/09,20.07,17.99,15.74,20.73,20.73,18.14,2.875B
SFG,1079577,2/25/10,42.18,42.79,38.25,42.93,42.93,38.38,2.875B
SFG,1079577,2/25/11,45.64,45.98,41.96,45.17,45.17,41.22,2.875B
SFG,1079577,2/27/12,NA,NA,NA,NA,NA,NA,2.875B
SFG,1079577,2/26/13,38.86,38.8,37.39,38.75,38.75,37.34,2.875B
SFG,1079577,2/26/14,65.59,65.47,64.2,65.24,65.24,63.98,2.875B
SFMI,1464830,3/31/10,0.08,0.07,0.07,0.07,0.07,0.07,598K
SFMI,1464830,3/25/11,0.15,0.14,0.14,0.14,0.14,0.14,598K
SFMI,1464830,4/11/12,0.03,0.03,0.03,0.03,0.03,0.03,598K
SFMI,1464830,4/12/13,0.01,0.01,0.01,0.01,0.01,0.01,598K
SFMI,1464830,4/15/14,0,0,0,0,0,0,598K
SFPI,1508262,3/22/12,NA,NA,NA,NA,NA,NA,127K
SFPI,1508262,4/16/13,0.3,0.28,0.28,0.3,0.3,0.3,127K
SFRX,1106213,5/11/09,NA,NA,NA,NA,NA,NA,5.8M
SFRX,1106213,4/15/10,0.01,0.02,0.02,0.01,0.01,0.01,5.8M
SFRX,1106213,4/15/11,0.01,0.01,0.01,0.01,0.01,0.01,5.8M
SFRX,1106213,4/12/12,0.01,0.01,0.01,0.01,0.01,0.01,5.8M
SFRX,1106213,4/15/13,NA,NA,NA,NA,NA,NA,5.8M
SFRX,1106213,4/14/14,NA,NA,NA,NA,NA,NA,5.8M
SFS,875751,3/25/97,NA,NA,NA,NA,NA,NA,1.122B
SFS,875751,3/24/99,NA,NA,NA,NA,NA,NA,1.122B
SFS,875751,3/13/00,NA,NA,NA,NA,NA,NA,1.122B
SFS,875751,3/15/01,NA,NA,NA,NA,NA,NA,1.122B
SFS,875751,3/14/03,NA,NA,NA,NA,NA,NA,1.122B
SFS,875751,3/10/04,NA,NA,NA,NA,NA,NA,1.122B
